1.869912574946880341e+03
7.810488904714584351e+02
5.100015932470560074e+02
4.016313871257007122e+02
3.341443525068461895e+02
2.844278296008706093e+02
2.503561037369072437e+02
2.303149371920153499e+02
2.119156787144020200e+02
1.925626123836264014e+02
1.790539728079456836e+02
1.694237027675844729e+02
1.617280347174964845e+02
1.518375933491624892e+02
1.474055837173946202e+02
