3.244254693508148193e+03
2.203430433392524719e+03
1.748326946496963501e+03
1.490751043856143951e+03
1.312337790787220001e+03
1.168254106998443604e+03
1.042075930953025818e+03
9.432692987620830536e+02
8.664732893705368042e+02
7.908789569437503815e+02
7.223115480542182922e+02
6.781208682656288147e+02
6.214141010940074921e+02
5.873027416765689850e+02
5.506859486699104309e+02
