1.643345551490783691e+03
6.343005051985383034e+02
4.215577638372778893e+02
3.312985196895897388e+02
2.827891530469059944e+02
2.513355427929200232e+02
2.270744942268356681e+02
2.117258819572161883e+02
2.103830025361385196e+02
1.928298389040865004e+02
1.828697526156902313e+02
1.702575362222269177e+02
1.649902528233360499e+02
1.596937436475418508e+02
1.607466386430896819e+02
