1.999187023103237152e+03
7.985868112146854401e+02
5.421359002441167831e+02
4.338101130463182926e+02
3.768179967515170574e+02
3.204992822818458080e+02
2.927358496226370335e+02
2.691538444757461548e+02
2.531156955836340785e+02
2.275416511166840792e+02
2.152041107593104243e+02
2.084456833451986313e+02
1.964770363476127386e+02
1.879201143698301166e+02
1.875857994379475713e+02
