2.472229554176330566e+03
1.330549627423286438e+03
9.947722042202949524e+02
8.284574061930179596e+02
7.205287653803825378e+02
6.622827669382095337e+02
6.075735371708869934e+02
5.675309105813503265e+02
5.459587198495864868e+02
5.038359450176358223e+02
4.961589098647236824e+02
4.791638393476605415e+02
4.520116288065910339e+02
4.409970298856496811e+02
4.284598277881741524e+02
