2.790052028775215149e+03
1.698479114055633545e+03
1.323830904066562653e+03
1.129630508989095688e+03
1.000674887895584106e+03
9.169660241603851318e+02
8.685817088186740875e+02
8.266971791684627533e+02
7.857181881219148636e+02
7.578117541521787643e+02
7.289264930337667465e+02
7.203585828691720963e+02
6.888095527291297913e+02
6.708453331142663956e+02
6.517623140811920166e+02
